date,CO_mean,NO_mean,NO2_mean,NOX_mean,O3_mean,PM10_mean,PM2.5_mean,PMCO_mean,SO2_mean,RH_mean,TMP_mean,WDR_mean,WSP_mean,activacion_doble_no_circula
01/03/2023,0.6215454545454546,19.666666666666668,27.50576606260297,47.76908752327747,37.15242165242165,60.333333333333336,24.2296918767507,25.43915343915344,2.413675213675213,31.84455128205128,19.235955056179776,166.39423076923077,1.979647435897436,0
01/03/2024,0.5592027729636049,19.210216110019648,29.43327556325823,48.51866404715128,37.39750692520776,54.76053215077605,21.084183673469383,26.556363636363635,1.8420107719928187,34.606593406593404,18.265601965601967,156.01012658227847,5.138481012658228,0
01/04/2016,0.4621129326047358,15.252988047808763,17.752988047808763,33.05179282868526,22.090529247910865,39.93735498839907,12.770149253731343,23.046296296296298,1.5238095238095235,29.726210350584303,20.29283333333333,200.14409722222223,2.760763888888889,0
01/04/2017,0.4965517241379311,13.429718875502008,20.47389558232932,33.869477911646584,30.813953488372093,47.24561403508772,21.855907780979827,24.796536796536795,1.542901716068643,25.745331069609502,19.758761061946903,183.90088495575225,3.293805309734513,0
01/04/2018,0.324,8.552083333333334,19.822916666666668,28.391666666666666,37.335559265442406,32.42307692307692,15.97872340425532,17.307692307692307,1.4841402337228715,31.5125,18.03267543859649,178.1951754385965,1.933991228070176,0
01/04/2019,0.3016427104722792,7.95816733067729,19.361774744027304,28.260956175298805,44.1870170015456,56.099567099567096,27.634271099744247,27.15129151291513,3.27027027027027,38.33449477351916,18.920735785953177,165.244776119403,2.678805970149253,0
01/04/2020,0.2632295719844358,5.68649885583524,16.56813819577735,23.160183066361554,46.10320284697509,52.95738636363637,27.427710843373493,25.92553191489361,2.3583815028901736,47.99089253187614,18.52236363636364,170.4773519163763,2.1465156794425084,0
01/04/2021,0.12125,1.9730392156862744,8.061630218687872,10.345588235294118,30.2014652014652,43.09718670076726,12.291411042944786,24.33495145631068,0.9689320388349516,52.01754385964912,15.238888888888887,192.7159090909091,4.417045454545455,0
01/04/2022,0.5160308285163776,16.3231850117096,25.59344894026975,42.64168618266979,34.7360248447205,64.76942355889724,28.430340557275542,31.932291666666668,4.020370370370371,27.167279411764707,20.38051470588235,171.30516431924883,2.4748043818466354,0
01/04/2023,0.3990143084260731,12.34640522875817,25.346570397111915,38.61873638344227,41.770328102710415,63.23512747875354,26.857142857142858,29.514018691588785,3.005893909626719,38.73225806451613,20.401845637583893,170.41107382550337,2.1807046979865774,0
01/04/2024,0.3641386554621849,11.349680170575692,20.49813432835821,31.328358208955223,33.98267716535433,50.93409742120344,23.89032258064516,23.497607655502392,1.0520231213872833,28.07894736842105,20.46216216216216,180.50159744408947,5.76964856230032,0
01/05/2016,0.8043343653250774,15.610434782608696,32.568695652173915,48.21391304347826,47.93342036553525,51.73601789709172,28.209631728045327,20.69527896995708,2.1414790996784565,24.38888888888889,20.390942028985503,197.4461805555556,2.150868055555556,0
01/05/2017,0.6580291970802921,7.968063872255489,24.652694610778443,32.600798403193615,47.2055944055944,77.24205378973105,40.03870967741936,38.25,4.08320726172466,30.01121794871795,20.420666666666666,166.83666666666667,2.234,0
01/05/2018,0.2489465153970826,8.525812619502869,17.97131931166348,26.46845124282983,36.03183791606367,31.43132530120482,17.159375,13.6875,1.4027993779160186,54.33928571428572,17.472708333333333,176.87896825396825,2.261904761904762,0
01/05/2019,0.3181086519114688,13.008695652173913,19.198529411764707,32.85217391304348,43.6046875,36.59585492227979,21.80994152046784,16.155555555555555,1.3621730382293762,50.04373757455269,18.469519832985384,155.20209059233449,1.95,0
01/05/2020,0.269364161849711,5.326754385964913,15.822736030828516,21.480263157894736,40.70149253731344,23.869565217391305,14.02121212121212,9.127659574468083,1.280148423005566,58.94857142857143,15.069581056466305,177.4609523809524,2.0293333333333337,0
01/05/2021,0.3304182509505703,9.482222222222225,18.05494505494505,28.07111111111111,34.675438596491226,47.16,32.03225806451613,17.96315789473684,1.056112224448898,53.08350730688935,18.77340659340659,179.44402277039848,2.24573055028463,0
01/05/2022,0.2805725190839694,3.081318681318681,16.212065813528337,19.88791208791209,51.35714285714285,40.45226130653266,25.016949152542374,12.966666666666669,1.812280701754386,40.2175925925926,20.265441176470585,179.3125,2.0964015151515154,0
01/05/2023,0.3031939163498098,6.7206266318537855,17.797071129707113,25.27154046997389,37.876254180602,43.86206896551724,21.7012987012987,16.151515151515152,1.3952879581151831,27.05555555555556,19.4046875,175.52604166666666,2.4109375,0
01/05/2024,0.26779324055666,3.724489795918368,18.06607142857143,21.86530612244898,53.37916666666667,49.66433566433567,27.027918781725887,19.842293906810035,1.111926605504587,32.735849056603776,21.716615384615384,156.04040404040404,5.672053872053872,1
01/06/2016,0.7254872563718141,13.98473282442748,29.748091603053435,43.74809160305343,42.16557161629435,49.59442060085837,33.677581863979846,16.092198581560282,2.2217194570135748,68.01221640488656,17.656029684601116,183.1347905282332,1.9559198542805096,1
01/06/2017,0.4610248447204969,9.22992700729927,19.24087591240876,28.46715328467153,20.338481338481337,26.589442815249267,13.69855072463768,13.465686274509803,3.5962732919254656,69.38541666666667,17.42173913043478,173.66304347826087,2.097463768115942,0
01/06/2018,0.3438848920863309,10.810154525386311,22.32891832229581,33.11258278145695,37.445544554455445,54.40963855421687,25.294736842105262,30.21693121693122,8.548330404217927,38.16087751371115,20.54036144578313,170.11700182815358,2.7711151736745885,0
01/06/2019,0.1698492462311558,4.21083172147002,10.98042414355628,15.28046421663443,26.11614730878187,25.657439446366784,9.00377358490566,13.912698412698411,1.2,55.39363817097416,19.006361829025845,177.56884057971016,2.8788043478260867,0
01/06/2020,0.2347328244274809,3.846590909090909,13.42517006802721,17.318181818181817,35.63398692810458,32.43396226415094,20.86231884057971,12.29608938547486,0.99645390070922,59.3828125,18.0169921875,199.9533582089552,2.427611940298508,0
01/06/2021,0.3106060606060606,7.978622327790974,16.42323651452282,24.40855106888361,40.802656546489565,43.48888888888889,22.26890756302521,17.025252525252526,6.844943820224719,50.38805970149254,19.634848484848487,165.1375,2.4510714285714283,0
01/06/2022,0.2707276507276507,8.221729490022174,16.092307692307692,24.42128603104213,28.752738654147105,35.38717948717949,14.670103092783505,19.426966292134832,1.642,54.266666666666666,18.058284600389864,176.01803278688524,2.789344262295082,0
01/06/2023,0.3507815631262524,3.911330049261084,17.347389558232933,21.97536945812808,51.86882453151618,44.55445544554456,26.595744680851062,15.388297872340424,1.0235849056603774,49.67803030303031,21.36206896551724,154.9590747330961,2.4395017793594307,0
01/06/2024,0.3924765478424015,8.119700748129675,22.591101694915253,30.733167082294266,42.46616541353384,50.48306997742664,24.324468085106385,21.405405405405407,1.0974264705882353,28.626702997275203,22.774608150470225,149.7170868347339,4.622408963585435,0
01/07/2016,0.6600938967136151,12.71985815602837,27.0,39.68794326241135,26.657219973009447,30.512670565302145,19.82089552238806,10.97163120567376,2.7625786163522013,79.48309178743962,16.051926298157454,185.43280977312392,1.53804537521815,0
01/07/2017,0.4906110283159463,9.415652173913044,21.36173913043478,30.79826086956522,23.223587223587224,24.94045174537988,16.70471464019851,9.007067137809187,2.075370121130552,76.735,16.100173611111114,165.078125,1.6319444444444444,0
01/07/2018,0.2239567233384853,5.660617059891107,14.611615245009077,20.226860254083483,35.67454798331016,44.2620320855615,20.92792792792793,24.73839662447257,2.3671641791044777,54.60576923076923,18.292115384615386,164.14695945945945,2.170777027027027,0
01/07/2019,0.2889763779527559,4.227557411273486,18.37913043478261,23.16075156576201,33.06268656716418,23.61774744027304,14.90033222591362,6.695035460992908,3.8145454545454553,65.33168316831683,16.16495327102804,191.44615384615383,2.0376923076923075,0
01/07/2020,0.2516423357664233,4.761431411530815,12.87114337568058,17.789264413518886,32.60738255033557,29.25177304964539,13.344961240310075,11.358288770053475,0.9140767824497258,59.06666666666667,19.218290258449304,139.18886679920476,2.143737574552684,0
01/07/2021,0.3976905311778291,9.37844611528822,20.0,29.09523809523809,15.919075144508671,18.630379746835445,12.009146341463415,7.60377358490566,1.0894495412844036,77.58545454545454,16.10776892430279,201.1672473867596,1.6547038327526131,0
01/07/2022,0.416120218579235,10.064077669902913,22.318493150684933,32.19805825242718,37.466284074605454,33.7311320754717,18.884012539184955,11.005494505494504,3.9921135646687698,62.94894366197183,18.43988970588235,162.92691622103388,1.8269162210338683,0
01/07/2023,0.3706653992395437,9.025052192066806,18.74762808349146,28.031315240083508,25.93258426966292,23.35775862068965,12.594594594594597,9.773722627737229,1.147005444646098,63.490018148820326,18.320765027322405,149.22282608695653,1.8490942028985509,0
01/07/2024,0.3599270072992701,7.728506787330317,15.381147540983608,22.832579185520363,15.085657370517929,12.603260869565217,6.193333333333333,4.22093023255814,1.0460251046025104,82.95714285714286,15.675739644970411,182.84848484848484,4.362626262626263,0
01/08/2016,0.5198664440734557,10.89402697495183,21.184971098265898,32.06936416184971,31.784682080924856,38.65338645418327,19.25842696629213,18.89547038327526,3.229096989966555,67.09722222222223,16.817708333333332,186.94202898550725,1.972282608695652,0
01/08/2017,0.3456910569105691,9.182751540041068,18.5728952772074,27.73716632443532,34.32644628099174,38.34430379746836,17.0625,21.764150943396228,3.8539156626506026,58.36666666666667,18.42998171846435,163.75717017208413,2.2977055449330783,0
01/08/2018,0.1947955390334572,7.079754601226994,15.341513292433538,22.312883435582823,31.95418641390205,22.73202614379085,10.36818181818182,12.361290322580643,1.0771869639794167,57.01934235976789,18.106181818181817,152.7011884550085,2.9478777589134126,0
01/08/2019,0.2574733096085409,10.15991471215352,17.122340425531913,27.797441364605543,33.22154779969651,31.439093484419264,15.98961937716263,16.635897435897437,2.712121212121212,54.0342205323194,17.635171102661598,163.02250803858522,2.2816720257234726,0
01/08/2020,0.3866071428571428,7.548179871520342,19.917910447761194,27.39614561027837,23.267289719626167,22.34469696969697,16.886986301369863,6.17948717948718,1.662313432835821,71.31875,17.055357142857144,196.9039855072464,1.5914855072463767,0
01/08/2021,0.4242070116861435,8.075396825396826,19.54878048780488,27.38492063492064,28.1089552238806,25.340298507462688,16.504451038575667,7.641025641025641,1.8614357262103507,70.41477272727273,16.18267543859649,193.7242063492064,1.5517857142857143,0
01/08/2022,0.3125047801147227,7.905437352245863,19.26043737574553,27.4822695035461,29.496336996337,19.80392156862745,10.065868263473051,9.418181818181818,1.3541666666666667,65.4836956521739,16.38373015873016,209.9782608695652,2.083695652173913,0
01/08/2023,0.3198203592814371,6.971360381861575,17.181818181818183,24.39140811455848,24.105839416058394,18.221374045801525,9.770114942528735,8.552845528455284,1.10062893081761,68.87848605577689,17.45219123505976,219.90727272727275,2.081636363636364,0
01/08/2024,0.3228947368421053,8.026378896882495,19.180497925311204,26.966426858513188,24.077328646748683,28.34250764525994,14.345454545454546,13.428571428571429,0.9606126914660832,67.53863636363636,17.476875,151.9262086513995,4.320610687022901,0
01/09/2016,0.4940850277264325,13.565957446808511,19.41489361702128,32.93617021276596,27.29950900163666,32.86609071274298,15.507082152974505,17.570212765957447,1.9026717557251909,68.64855072463769,17.4459165154265,212.78442028985503,2.448550724637681,0
01/09/2017,0.5354203935599284,14.36935166994106,23.591355599214147,38.00785854616896,19.36567164179105,24.434402332361515,15.879411764705882,9.568281938325992,2.097791798107256,76.82990654205608,16.82280701754386,177.1425485961123,1.941036717062635,0
01/09/2018,0.3324817518248175,8.902195608782435,19.52694610778444,28.449101796407184,34.42728635682159,23.51557093425605,14.492682926829268,10.77952755905512,1.8154362416107384,66.80113636363636,17.484375,170.38715277777777,1.7067708333333331,0
01/09/2019,0.2175438596491228,4.779448621553884,12.535353535353536,17.771929824561404,35.95164075993092,29.35735735735736,13.63799283154122,15.048543689320388,2.0791896869244937,49.26304801670146,17.87661795407098,181.2270450751252,2.5181969949916527,0
01/09/2020,0.2922902494331066,10.046997389033942,14.692631578947369,25.631853785900784,35.59627329192546,28.87162162162162,15.138983050847456,11.926966292134832,1.5956989247311828,60.68916155419223,18.501022494887525,181.95906432748532,1.921052631578948,0
01/09/2021,0.4915730337078651,9.986425339366516,24.477551020408164,34.05429864253394,19.992025518341308,19.228412256267408,12.055363321799309,5.342696629213483,1.1687612208258529,78.80838323353294,16.08665297741273,178.04103671706264,1.3814254859611232,0
01/09/2022,0.2528571428571428,8.184647302904564,14.794425087108014,23.1597510373444,21.774294670846395,21.61173184357542,10.24626865671642,10.612565445026178,2.0126582278481013,60.46857142857143,18.19481037924152,197.51001821493625,2.6091074681238617,0
01/09/2023,0.4899538106235566,8.766756032171582,23.126146788990827,33.28686327077748,36.52897196261682,37.09018567639257,28.44299674267101,7.779141104294479,6.973684210526316,70.27037773359841,17.237972166998013,135.47731397459165,1.5563636363636364,0
01/09/2024,0.3322741433021807,4.2,16.11878453038674,20.571875,36.614814814814814,18.35217391304348,13.11904761904762,4.281818181818182,0.99438202247191,71.02637362637363,17.956270096463022,149.01388888888889,3.542361111111111,0
01/10/2016,0.5470909090909091,15.72952380952381,19.44952380952381,35.15047619047619,24.975384615384616,29.957178841309823,16.833333333333332,12.06132075471698,1.511513157894737,72.22851919561244,16.252468007312615,179.18164435946463,1.6720841300191205,0
01/10/2017,0.3179661016949152,5.485587583148559,13.248337028824832,18.73835920177384,18.770358306188925,12.022160664819944,6.345454545454546,5.798701298701299,0.9717425431711146,77.00521739130434,16.618511796733213,243.6159420289855,2.216123188405797,0
01/10/2018,0.2229845626072041,7.69650655021834,15.66593886462882,23.35807860262009,22.42504118616145,23.337912087912088,10.53012048192771,11.806451612903226,2.9608843537414966,62.980132450331126,17.038655462184874,199.0648854961832,2.536259541984733,0
01/10/2019,0.4216101694915254,17.019455252918288,16.492610837438423,33.97081712062257,21.635014836795254,20.967005076142133,11.703812316715542,8.832599118942731,1.0834697217675942,68.70378151260505,16.92848948374761,160.76146788990826,1.9457186544342508,0
01/10/2020,0.286875,15.375,21.32936507936508,37.18627450980392,28.28787878787879,35.367781155015194,19.15737704918033,16.62559241706161,15.55952380952381,48.27192982456141,15.324166666666668,215.3368055555556,2.55,0
01/10/2021,0.4991624790619765,16.946666666666665,24.18035426731079,41.49142857142857,17.826589595375722,20.889434889434888,11.61682242990654,7.622950819672131,1.1003649635036497,73.3876811594203,15.847569444444446,169.92572463768116,1.6184782608695651,0
01/10/2022,0.3537345132743363,11.730088495575222,21.13543599257885,33.716814159292035,34.20705521472393,43.93048128342246,23.507987220447284,16.27683615819209,8.042444821731749,55.347328244274806,15.478515625,190.60284810126583,2.000632911392405,0
01/10/2023,0.2603,3.1536523929471034,13.104166666666666,16.697732997481108,37.78352490421456,33.93030303030303,18.46996466431096,12.870503597122305,2.0125,57.61179361179361,18.581770833333334,212.80278884462152,2.185059760956176,0
01/10/2024,0.2362929061784897,3.377005347593583,12.948019801980198,16.540106951871657,28.344519015659955,23.41860465116279,11.770428015564203,9.876811594202898,1.5157384987893463,74.56862745098039,14.83560606060606,258.6119791666667,5.853645833333334,0
01/11/2016,0.7745571658615137,35.28,26.937391304347827,62.23304347826087,24.225260416666668,39.3882863340564,21.97050147492625,19.87772925764192,3.514880952380953,64.3731884057971,15.603623188405798,196.89217391304348,1.6497391304347826,0
01/11/2017,0.7066666666666667,14.75599128540305,31.612200435729847,46.37037037037037,36.634768740031895,51.15246636771301,35.14206128133705,17.1255230125523,3.5504273504273502,66.53691275167785,17.603846153846153,165.7080291970803,1.4788321167883212,0
01/11/2018,0.7221350078492935,31.81451612903226,29.409274193548388,61.23790322580645,17.891176470588235,38.81560283687944,24.36184210526316,17.69811320754717,1.6044142614601018,73.55357142857143,15.3,161.2,1.3182608695652174,0
01/11/2019,0.3276515151515151,11.0875,21.01515151515152,32.452083333333334,20.971264367816094,35.7911227154047,21.003003003003,16.209424083769633,5.706597222222222,67.98611111111111,15.353804347826086,184.5544871794872,1.900641025641025,0
01/11/2020,0.243,6.976744186046512,13.956190476190477,21.148837209302325,20.759856630824373,43.24561403508772,14.967845659163988,25.185,4.647619047619048,57.88690476190476,15.393371212121211,196.20993589743588,3.274679487179488,0
01/11/2021,0.4075134168157424,12.901498929336189,24.42273534635879,37.61456102783726,26.388349514563107,39.94430379746836,19.5068870523416,20.538071065989847,4.342967244701349,45.40892857142857,16.115924657534247,206.50932835820896,1.8257462686567163,0
01/11/2022,0.4498185117967332,14.100217864923748,23.45372050816697,38.10675381263616,32.638743455497384,48.2720207253886,29.33516483516484,19.469026548672566,2.246212121212121,58.07306889352818,17.322338204592903,199.5652173913044,2.066434782608696,0
01/11/2023,0.3844259818731118,8.761904761904763,23.00623052959501,32.056776556776555,23.27848101265823,48.05800464037123,27.057441253263708,21.95813953488372,10.072815533980584,64.70436507936508,13.584722222222224,191.9943181818182,2.078409090909091,0
01/11/2024,0.3036906854130053,8.306666666666667,19.00383141762452,27.404444444444444,21.42495784148398,42.3969696969697,21.299382716049383,16.7125748502994,3.107485604606526,64.8378947368421,16.589250814332246,192.8543046357616,4.324944812362031,0
01/12/2016,0.8235772357723578,30.52952755905512,28.923228346456693,59.48622047244095,23.573878627968337,48.09475806451613,20.30133333333333,23.35249042145594,2.073906485671192,56.28804347826087,16.73840579710145,171.55729166666666,1.7291666666666667,0
01/12/2017,0.7102296450939457,30.77329974811083,40.551637279596974,71.35768261964735,24.40996168582376,67.35980148883375,38.83478260869565,33.110619469026545,13.958498023715414,48.131832797427656,10.988166666666666,175.79166666666666,1.627,0
01/12/2018,0.5078303425774878,25.09683794466403,19.932806324110672,44.97826086956522,20.35975609756097,30.33962264150944,11.806201550387597,15.091370558375637,1.1661016949152545,62.76294820717131,16.166730038022816,155.27177700348432,2.1198606271777,0
01/12/2019,0.4126110124333925,15.680933852140075,21.361774744027304,36.795719844357976,24.74609929078014,45.49015317286652,18.706855791962173,26.753731343283583,1.8645669291338585,50.41187384044527,16.9940108892922,189.2520064205457,2.4497592295345103,0
01/12/2020,0.371868978805395,16.95981087470449,24.678227360308284,42.48936170212766,22.194585448392555,44.61194029850746,18.91830065359477,23.28645833333333,9.267034990791895,57.26470588235294,14.4398,164.0686767169179,2.253601340033501,0
01/12/2021,0.4466876971608832,25.278625954198475,25.28405315614618,51.07442748091603,17.243491577335377,48.813397129186605,16.772435897435898,26.298342541436465,1.823834196891192,45.66918714555766,15.356899810964084,191.2930693069307,1.997029702970297,0
01/12/2022,0.3351138353765324,10.615866388308977,18.91768826619965,29.964509394572023,22.431372549019606,31.33882352941177,14.287709497206704,15.933035714285714,1.683012259194396,60.71272727272727,14.488,212.29264214046825,2.2887959866220737,0
01/12/2023,0.6024607329842931,25.66179540709812,22.961739130434783,49.46555323590814,16.28813559322034,26.348148148148148,10.934604904632153,12.297872340425531,1.2182163187855788,62.356540084388186,15.477209302325582,153.49003984063745,1.912749003984064,0
01/12/2024,0.5722742474916388,23.244781783681216,25.5048231511254,49.15559772296015,23.443804034582133,42.04188481675393,17.61377245508982,20.25128205128205,3.4454545454545453,37.40476190476191,14.952546296296296,183.7708333333333,4.0841666666666665,0
02/01/2016,0.6106728538283063,7.929515418502203,21.08590308370044,29.00660792951541,24.540834845735027,42.10199004975125,24.50871080139373,19.214285714285715,5.218673218673219,64.4375,15.697348484848488,154.42992424242425,1.787121212121212,0
02/01/2017,0.8436392914653784,25.94633273703041,34.887298747763865,60.77280858676208,27.16308470290771,48.9147465437788,22.729166666666668,22.10087719298245,3.4896142433234423,44.45855379188713,15.07548500881834,190.25396825396825,1.5112874779541443,0
02/01/2018,0.5047101449275363,20.601609657947687,26.613682092555333,47.23138832997988,24.57716049382716,53.45388349514563,26.27605633802817,24.75423728813559,3.7897271268057775,58.87781350482315,12.037896494156929,156.7145242070117,1.4973288814691152,0
02/01/2019,0.5339820359281438,18.812080536912752,29.93082706766917,49.37919463087248,23.56578947368421,63.53416149068323,34.355,28.985865724381625,7.147321428571429,52.755434782608695,12.895833333333334,161.55608974358975,1.703365384615385,1
02/01/2020,0.1791932059447983,4.286374133949192,8.154296875,12.235565819861431,17.941580756013746,26.31640625,5.907834101382488,14.523809523809524,0.9427480916030534,50.50086956521739,15.32375601926164,177.81669150521608,4.085692995529061,0
02/01/2021,0.5202173913043479,14.289893617021276,26.782608695652176,42.090425531914896,33.64796905222437,47.24561403508772,22.940438871473354,20.761194029850746,1.725,29.679012345679013,12.820075757575758,166.82046678635547,1.9540394973070017,0
02/01/2022,0.4771607142857142,17.71794871794872,19.630357142857143,37.40170940170941,20.705185185185183,62.10022271714922,20.973372781065088,33.7,2.1809338521400776,47.28897338403042,14.428897338403042,191.10363636363635,2.175818181818182,0
02/01/2023,0.3835761589403973,16.528089887640448,15.007961783439493,31.677902621722847,17.632857142857144,25.670103092783503,11.576802507836993,12.274725274725276,1.0541401273885351,56.21212121212121,13.86007326007326,167.54816112084063,3.023467600700525,0
02/01/2024,0.5818794326241135,17.149789029535864,29.992292870905587,47.27637130801688,24.85059422750425,44.49122807017544,21.00716845878136,20.77511961722488,2.046692607003891,52.083333333333336,12.036458333333334,178.53865336658353,3.900498753117207,0
02/02/2016,0.8696703296703296,36.14742014742015,29.84275184275184,66.01719901719902,25.918333333333333,41.32919254658385,14.45989304812834,23.42412451361868,2.2043650793650795,34.15529010238908,17.48617747440273,194.4483362521892,2.2527145359019265,0
02/02/2017,0.6851170568561873,17.56679389312977,30.57386363636364,48.07007575757576,34.24596774193548,60.680851063829785,29.20263157894737,31.45769230769231,14.635057471264368,49.54608695652174,14.063304347826088,187.23304347826087,1.937391304347826,0
02/02/2018,0.4551663747810858,29.16987740805604,25.38879159369527,54.58318739054291,26.043624161073826,52.14420803782506,19.25382262996942,31.27705627705628,4.341772151898734,48.13265306122449,15.011170212765956,211.6649305555556,2.1234375,0
02/02/2019,0.5593373493975903,21.90608695652174,31.234930448222567,53.899130434782606,34.737127371273715,61.46398305084746,28.864721485411145,32.57976653696498,4.307692307692308,41.28228782287823,14.941872791519437,160.17817014446229,1.5805778491171751,0
