date,id_parameter,max_meteorologia,min_meteorologia,mean_meteorologia,activacion_doble_no_circula
04/01/2022,WSP,5.5,0.0,1.2691089108910891,0
04/01/2023,RH,100.0,13.0,52.19866444073456,0
04/01/2023,TMP,24.5,-0.3,14.095833333333333,0
04/01/2023,WDR,360.0,0.0,180.38434782608695,0
04/01/2023,WSP,4.8,0.0,1.4897391304347827,0
04/01/2024,RH,99.0,4.0,47.50117096018735,0
04/01/2024,TMP,25.0,3.0,13.733509234828496,0
04/01/2024,WDR,360.0,1.0,178.16052631578947,0
04/01/2024,WSP,17.0,0.5,6.092368421052631,0
04/02/2016,PBa,,,,0
04/02/2016,RH,100.0,24.0,53.060402684563755,0
04/02/2016,TMP,22.9,0.6,13.380369127516778,0
04/02/2016,WDR,360.0,1.0,189.5121951219512,0
04/02/2016,WSP,5.5,0.1,2.256271777003484,0
04/02/2017,PBa,,,,0
04/02/2017,RH,94.0,22.0,58.09030100334448,0
04/02/2017,TMP,23.6,1.1,14.19966611018364,0
04/02/2017,WDR,359.0,0.0,176.9482470784641,0
04/02/2017,WSP,8.1,0.2,1.9440734557595993,0
04/02/2018,PBa,,,,0
04/02/2018,RH,93.0,6.0,44.94463087248322,0
04/02/2018,TMP,26.7,0.2,15.883216783216785,0
04/02/2018,WDR,360.0,0.0,177.94755244755245,0
04/02/2018,WSP,7.7,0.1,1.795979020979021,0
04/02/2019,PBa,,,,0
04/02/2019,RH,91.0,13.0,43.15340909090909,0
04/02/2019,TMP,28.3,2.1,16.821014492753626,0
04/02/2019,WDR,360.0,0.0,162.95666666666668,0
04/02/2019,WSP,7.2,0.0,1.7793333333333332,0
04/02/2020,PBa,,,,0
04/02/2020,RH,83.0,26.0,52.48295454545455,0
04/02/2020,TMP,23.5,7.1,15.820138888888888,0
04/02/2020,WDR,360.0,4.0,181.06327160493828,0
04/02/2020,WSP,8.7,0.4,3.274228395061728,0
04/02/2021,PBa,,,,0
04/02/2021,RH,75.0,1.0,28.530398322851152,0
04/02/2021,TMP,28.3,0.5,16.381718061674007,0
04/02/2021,WDR,359.0,0.0,174.66733067729083,0
04/02/2021,WSP,6.4,0.0,1.543824701195219,0
04/02/2022,PBa,,,,0
04/02/2022,RH,100.0,12.0,42.3041825095057,0
04/02/2022,TMP,25.8,-0.1,15.811787072243346,0
04/02/2022,WDR,357.0,2.0,178.77818181818182,0
04/02/2022,WSP,9.2,0.0,2.150181818181818,0
04/02/2023,RH,100.0,12.0,52.28623188405797,0
04/02/2023,TMP,23.9,-3.7,11.297282608695653,0
04/02/2023,WDR,360.0,0.0,161.4904347826087,0
04/02/2023,WSP,6.5,0.0,1.5953043478260869,0
04/02/2024,RH,63.0,2.0,25.488833746898262,0
04/02/2024,TMP,26.0,-2.0,14.411267605633803,0
04/02/2024,WDR,360.0,0.0,188.65771812080536,0
04/02/2024,WSP,12.8,0.5,4.487583892617449,0
04/03/2016,PBa,,,,0
04/03/2016,RH,96.0,27.0,53.278065630397236,0
04/03/2016,TMP,21.4,3.7,13.295682210708117,0
04/03/2016,WDR,360.0,1.0,163.05945945945945,0
04/03/2016,WSP,8.2,0.2,2.815315315315315,0
04/03/2017,PBa,,,,0
04/03/2017,RH,97.0,22.0,63.35559265442404,0
04/03/2017,TMP,26.0,3.6,14.36104347826087,0
04/03/2017,WDR,360.0,1.0,165.80968280467445,0
04/03/2017,WSP,10.6,0.3,1.9103505843071786,0
04/03/2018,PBa,,,,0
04/03/2018,RH,82.0,3.0,32.26639344262295,0
04/03/2018,TMP,29.0,1.0,17.22155172413793,0
04/03/2018,WDR,360.0,1.0,164.65871121718376,0
04/03/2018,WSP,5.9,0.3,1.764200477326969,0
04/03/2019,PBa,,,,0
04/03/2019,RH,90.0,17.0,41.441651705565526,0
04/03/2019,TMP,28.7,4.7,18.28777969018933,0
04/03/2019,WDR,360.0,1.0,182.21932515337423,0
04/03/2019,WSP,11.6,0.2,2.2392638036809815,0
04/03/2020,PBa,,,,0
04/03/2020,RH,85.0,5.0,36.27430555555556,0
04/03/2020,TMP,30.1,4.7,18.465064102564103,0
04/03/2020,WDR,359.0,1.0,166.66964285714286,0
04/03/2020,WSP,6.9,0.5,2.6482142857142854,0
04/03/2021,PBa,,,,0
04/03/2021,RH,86.0,8.0,30.10648148148148,0
04/03/2021,TMP,30.9,5.5,19.966927083333335,0
04/03/2021,WDR,360.0,1.0,183.23809523809524,0
04/03/2021,WSP,5.5,0.0,1.924404761904762,0
04/03/2022,PBa,,,,0
04/03/2022,RH,98.0,6.0,36.35687732342007,0
04/03/2022,TMP,29.5,-0.4,17.031412639405204,0
04/03/2022,WDR,358.0,0.0,169.8914590747331,0
04/03/2022,WSP,7.8,0.0,1.9919928825622777,0
04/03/2023,RH,80.0,2.0,29.570048309178745,0
04/03/2023,TMP,30.0,2.9,18.666505636070852,0
04/03/2023,WDR,356.0,0.0,154.07246376811594,0
04/03/2023,WSP,6.6,0.0,2.135426731078905,0
04/03/2024,RH,95.0,4.0,35.52863436123348,0
04/03/2024,TMP,30.2,1.7,18.223891625615764,0
04/03/2024,WDR,359.0,0.0,166.6881188118812,0
04/03/2024,WSP,17.7,0.2,5.586138613861387,0
04/04/2016,PBa,,,,0
04/04/2016,RH,89.0,12.0,37.894454382826474,0
04/04/2016,TMP,30.2,2.4,19.189803220035778,0
04/04/2016,WDR,360.0,1.0,168.59217877094972,0
04/04/2016,WSP,7.1,0.1,2.005027932960894,0
04/04/2017,PBa,,,,0
04/04/2017,RH,72.0,3.0,18.153333333333332,0
04/04/2017,TMP,30.5,1.3,19.84045138888889,0
04/04/2017,WDR,360.0,2.0,197.23657718120805,0
04/04/2017,WSP,7.4,0.0,2.375,0
04/04/2018,PBa,,,,0
04/04/2018,RH,90.0,16.0,52.45908183632734,0
04/04/2018,TMP,28.4,9.7,17.95953878406709,0
04/04/2018,WDR,360.0,1.0,179.1740041928721,0
04/04/2018,WSP,8.9,0.0,2.291194968553459,0
04/04/2019,PBa,,,,0
04/04/2019,RH,87.0,15.0,39.86,0
04/04/2019,TMP,27.9,2.0,18.251219512195124,0
04/04/2019,WDR,359.0,1.0,180.0123839009288,0
04/04/2019,WSP,9.2,0.2,2.1727554179566564,0
04/04/2020,PBa,,,,0
04/04/2020,RH,92.0,21.0,50.73863636363637,0
04/04/2020,TMP,30.0,4.2,18.347727272727273,0
04/04/2020,WDR,360.0,1.0,161.8605072463768,0
04/04/2020,WSP,8.2,0.2,2.2159420289855074,0
04/04/2021,PBa,,,,0
04/04/2021,RH,91.0,1.0,36.71840354767184,0
04/04/2021,TMP,28.2,3.0,15.73402777777778,0
04/04/2021,WDR,360.0,0.0,180.5515873015873,0
04/04/2021,WSP,7.2,0.0,2.3436507936507938,0
04/04/2022,PBa,,,,0
04/04/2022,RH,81.0,12.0,30.00907441016334,0
04/04/2022,TMP,31.5,5.2,20.211615245009074,0
04/04/2022,WDR,356.0,1.0,176.1112828438949,0
04/04/2022,WSP,8.2,0.2,2.7163833075734156,0
04/04/2023,RH,82.0,1.0,30.757894736842104,0
04/04/2023,TMP,31.1,3.7,20.6485347985348,0
04/04/2023,WDR,359.0,1.0,171.3131868131868,0
04/04/2023,WSP,8.9,0.1,2.094688644688645,0
04/04/2024,RH,94.0,12.0,39.351063829787236,0
04/04/2024,TMP,28.2,4.5,18.047256097560975,0
04/04/2024,WDR,358.0,2.0,176.95698924731184,0
04/04/2024,WSP,16.6,0.5,5.580913978494624,0
04/05/2016,PBa,,,,1
04/05/2016,RH,93.0,17.0,45.613013698630134,1
04/05/2016,TMP,31.2,6.3,20.59464285714286,1
04/05/2016,WDR,360.0,1.0,166.51457975986278,1
04/05/2016,WSP,9.5,0.2,2.3216123499142367,1
04/05/2017,PBa,,,,0
04/05/2017,RH,95.0,19.0,56.79194630872483,0
04/05/2017,TMP,27.0,3.8,17.286073825503355,0
04/05/2017,WDR,360.0,0.0,171.27272727272728,0
04/05/2017,WSP,11.6,0.0,2.1704545454545454,0
04/05/2018,PBa,,,,0
04/05/2018,RH,100.0,15.0,65.01836734693877,0
04/05/2018,TMP,27.6,6.9,17.914806866952787,0
04/05/2018,WDR,358.0,0.0,173.28219696969697,0
04/05/2018,WSP,6.4,0.1,1.8856060606060607,0
04/05/2019,PBa,,,,0
04/05/2019,RH,89.0,14.0,37.612326043737575,0
04/05/2019,TMP,29.1,4.7,20.094154488517745,0
04/05/2019,WDR,359.0,2.0,170.46701388888889,0
04/05/2019,WSP,6.9,0.2,1.9413194444444446,0
04/05/2020,PBa,,,,0
04/05/2020,RH,89.0,8.0,32.78409090909091,0
04/05/2020,TMP,31.2,5.4,20.82409420289855,0
04/05/2020,WDR,360.0,0.0,142.2935606060606,0
04/05/2020,WSP,7.3,0.2,2.2996212121212123,0
04/05/2021,PBa,,,,0
04/05/2021,RH,78.0,11.0,33.48906560636183,0
04/05/2021,TMP,32.5,5.0,19.98725274725275,0
04/05/2021,WDR,360.0,1.0,135.20454545454547,0
04/05/2021,WSP,8.5,0.0,2.4829545454545454,0
04/05/2022,PBa,,,,1
04/05/2022,RH,85.0,10.0,32.86546184738956,1
04/05/2022,TMP,33.2,6.2,21.374526315789474,1
04/05/2022,WDR,359.0,0.0,182.70756302521008,1
04/05/2022,WSP,5.3,0.0,1.8961344537815126,1
04/05/2023,RH,92.0,18.0,41.909565217391304,0
04/05/2023,TMP,28.5,6.6,20.343652173913043,0
04/05/2023,WDR,359.0,0.0,176.8191304347826,0
04/05/2023,WSP,10.3,0.4,2.3520000000000003,0
04/05/2024,RH,89.0,10.0,38.088235294117645,1
04/05/2024,TMP,33.0,6.5,21.405902777777776,1
04/05/2024,WDR,359.0,0.0,155.30704225352113,1
04/05/2024,WSP,19.9,0.2,4.672112676056337,1
04/06/2016,PBa,,,,0
04/06/2016,RH,99.0,23.0,56.4933110367893,0
04/06/2016,TMP,25.6,6.1,17.24076655052265,0
04/06/2016,WDR,359.0,1.0,185.9808362369338,0
04/06/2016,WSP,8.3,0.1,1.9120209059233448,0
04/06/2017,PBa,,,,0
04/06/2017,RH,99.0,10.0,50.57666666666667,0
04/06/2017,TMP,31.1,6.1,20.3140625,0
04/06/2017,WDR,360.0,0.0,174.63368055555554,0
04/06/2017,WSP,6.0,0.1,2.0430555555555556,0
04/06/2018,PBa,,,,0
04/06/2018,RH,93.0,6.0,43.62310606060606,0
04/06/2018,TMP,29.2,4.9,18.987301587301587,0
04/06/2018,WDR,360.0,0.0,186.53442028985506,0
04/06/2018,WSP,8.8,0.2,2.7992753623188404,0
04/06/2019,PBa,,,,0
04/06/2019,RH,99.0,38.0,74.468,0
04/06/2019,TMP,27.1,8.0,17.471,0
04/06/2019,WDR,359.0,1.0,159.82116788321167,0
04/06/2019,WSP,5.5,0.2,1.7107664233576643,0
04/06/2020,PBa,,,,0
04/06/2020,RH,93.0,19.0,53.77843137254902,0
04/06/2020,TMP,28.8,8.2,19.398627450980392,0
04/06/2020,WDR,360.0,0.0,190.94392523364485,0
04/06/2020,WSP,7.7,0.5,2.946355140186916,0
04/06/2021,PBa,,,,0
04/06/2021,RH,100.0,39.0,77.49905123339659,0
04/06/2021,TMP,23.5,8.0,15.913121272365805,0
04/06/2021,WDR,360.0,1.0,160.7286956521739,0
04/06/2021,WSP,6.1,0.0,1.4031304347826086,0
04/06/2022,PBa,,,,0
04/06/2022,RH,100.0,14.0,45.361111111111114,0
04/06/2022,TMP,29.2,4.5,19.484920634920634,0
04/06/2022,WDR,360.0,0.0,161.345,0
04/06/2022,WSP,7.3,0.1,2.3938333333333333,0
04/06/2023,RH,88.0,7.0,34.0246679316888,0
04/06/2023,TMP,32.1,8.8,22.011954459203036,0
04/06/2023,WDR,357.0,3.0,193.02722323049002,0
04/06/2023,WSP,8.8,0.3,2.8800362976406535,0
04/06/2024,RH,87.0,12.0,37.246246246246244,0
04/06/2024,TMP,34.6,7.9,22.134862385321103,0
04/06/2024,WDR,360.0,0.0,165.89935064935065,0
04/06/2024,WSP,14.9,0.5,4.6594155844155845,0
04/07/2016,PBa,,,,0
04/07/2016,RH,98.0,27.0,66.89903846153847,0
04/07/2016,TMP,25.9,6.8,17.179,0
04/07/2016,WDR,360.0,2.0,177.51215277777777,0
04/07/2016,WSP,5.9,0.2,1.8026041666666666,0
04/07/2017,PBa,,,,0
04/07/2017,RH,100.0,33.0,76.11744966442953,0
04/07/2017,TMP,26.0,8.4,15.981993006993008,0
04/07/2017,WDR,360.0,1.0,180.15734265734267,0
04/07/2017,WSP,5.4,0.0,1.5417832167832168,0
04/07/2018,PBa,,,,0
04/07/2018,RH,96.0,22.0,62.40530303030303,0
04/07/2018,TMP,25.3,8.7,17.41875,0
04/07/2018,WDR,359.0,2.0,138.785,0
04/07/2018,WSP,9.4,0.0,2.0901666666666667,0
04/07/2019,PBa,,,,0
04/07/2019,RH,95.0,30.0,63.73464912280702,0
04/07/2019,TMP,26.8,5.1,17.907083333333333,0
04/07/2019,WDR,360.0,1.0,160.47282608695653,0
04/07/2019,WSP,5.9,0.1,1.9353260869565216,0
04/07/2020,PBa,,,,0
04/07/2020,RH,92.0,27.0,61.85355648535565,0
04/07/2020,TMP,27.7,8.8,17.76613545816733,0
04/07/2020,WDR,359.0,0.0,203.34860557768926,0
04/07/2020,WSP,6.6,0.2,2.104980079681275,0
04/07/2021,PBa,,,,0
04/07/2021,RH,100.0,31.0,72.17049808429118,0
04/07/2021,TMP,25.8,6.4,16.05072765072765,0
04/07/2021,WDR,360.0,0.0,183.87434554973822,0
04/07/2021,WSP,5.6,0.0,1.5989528795811518,0
04/07/2022,PBa,,,,0
04/07/2022,RH,100.0,30.0,57.296875,0
04/07/2022,TMP,25.5,10.0,18.414492753623186,0
04/07/2022,WDR,360.0,1.0,177.3894927536232,0
04/07/2022,WSP,9.6,0.0,2.503079710144928,0
04/07/2023,RH,100.0,25.0,60.81409001956947,0
04/07/2023,TMP,28.7,8.8,18.72950191570881,0
04/07/2023,WDR,360.0,1.0,176.11302681992336,0
04/07/2023,WSP,6.8,0.0,2.1164750957854404,0
04/07/2024,RH,100.0,26.0,71.70561797752809,0
04/07/2024,TMP,28.0,8.8,17.657640750670243,0
04/07/2024,WDR,360.0,2.0,160.66467065868264,0
04/07/2024,WSP,9.8,0.2,3.5664670658682636,0
04/08/2016,PBa,,,,0
04/08/2016,RH,99.0,29.0,60.94166666666667,0
04/08/2016,TMP,27.3,8.2,18.265666666666664,0
04/08/2016,WDR,360.0,1.0,191.43402777777777,0
04/08/2016,WSP,8.5,0.1,2.7524305555555557,0
04/08/2017,PBa,,,,0
04/08/2017,RH,100.0,30.0,69.38260869565218,0
04/08/2017,TMP,27.0,11.4,18.183484573502724,0
04/08/2017,WDR,359.0,2.0,155.1098484848485,0
04/08/2017,WSP,6.5,0.4,1.7791666666666666,0
04/08/2018,PBa,,,,0
04/08/2018,RH,98.0,39.0,78.25757575757575,0
04/08/2018,TMP,21.9,8.1,15.08030303030303,0
04/08/2018,WDR,360.0,0.0,231.57638888888889,0
04/08/2018,WSP,7.3,0.0,1.879861111111111,0
04/08/2019,PBa,,,,0
04/08/2019,RH,95.0,22.0,59.448905109489054,0
04/08/2019,TMP,27.7,10.0,18.71660583941606,0
04/08/2019,WDR,360.0,0.0,182.91304347826087,0
04/08/2019,WSP,9.0,0.0,2.1277950310559004,0
04/08/2020,PBa,,,,0
04/08/2020,RH,94.0,37.0,70.0,0
04/08/2020,TMP,26.4,8.0,18.02839248434238,0
04/08/2020,WDR,360.0,0.0,190.27514231499052,0
04/08/2020,WSP,9.5,0.0,1.8823529411764706,0
04/08/2021,PBa,,,,0
04/08/2021,RH,100.0,29.0,72.73863636363636,0
04/08/2021,TMP,27.3,7.7,16.761758241758244,0
04/08/2021,WDR,360.0,0.0,185.08151093439363,0
04/08/2021,WSP,7.1,0.1,1.7294234592445328,0
04/08/2022,PBa,,,,0
04/08/2022,RH,100.0,26.0,60.94555353901996,0
04/08/2022,TMP,26.6,5.4,17.686481113320077,0
04/08/2022,WDR,360.0,0.0,179.54083484573502,0
04/08/2022,WSP,8.0,0.0,1.7954627949183302,0
04/08/2023,RH,100.0,34.0,67.7434869739479,0
04/08/2023,TMP,25.6,9.3,17.33026052104208,0
04/08/2023,WDR,360.0,1.0,182.32887189292543,0
04/08/2023,WSP,8.1,0.0,2.3437858508604204,0
04/08/2024,RH,100.0,26.0,66.36038186157518,0
04/08/2024,TMP,26.8,7.9,16.924025974025977,0
04/08/2024,WDR,360.0,0.0,159.39141414141415,0
04/08/2024,WSP,11.4,0.1,4.0590909090909095,0
04/09/2016,PBa,,,,0
04/09/2016,RH,99.0,52.0,80.67708333333333,0
04/09/2016,TMP,22.2,10.1,16.158854166666668,0
04/09/2016,WDR,360.0,1.0,186.06597222222223,0
04/09/2016,WSP,5.9,0.1,2.095659722222222,0
04/09/2017,PBa,,,,0
04/09/2017,RH,100.0,42.0,78.92181818181818,0
04/09/2017,TMP,22.0,12.3,16.188403041825097,0
04/09/2017,WDR,359.0,0.0,213.00836820083683,0
04/09/2017,WSP,4.0,0.1,1.681171548117155,0
04/09/2018,PBa,,,,0
04/09/2018,RH,97.0,25.0,62.3125,0
04/09/2018,TMP,27.1,8.3,18.14553415061296,0
04/09/2018,WDR,360.0,0.0,166.03993055555554,0
04/09/2018,WSP,7.1,0.0,2.0770833333333334,0
04/09/2019,PBa,,,,0
04/09/2019,RH,85.0,27.0,62.49701789264414,0
04/09/2019,TMP,26.5,8.2,17.840417457305502,0
04/09/2019,WDR,360.0,0.0,168.67897271268058,0
04/09/2019,WSP,6.3,0.0,1.9430176565008026,0
04/09/2020,PBa,,,,0
04/09/2020,RH,90.0,34.0,60.823412698412696,0
04/09/2020,TMP,25.6,9.5,17.433522727272727,0
04/09/2020,WDR,360.0,0.0,171.31076388888889,0
04/09/2020,WSP,8.5,1.0,3.7802083333333334,0
04/09/2021,PBa,,,,0
04/09/2021,RH,100.0,33.0,72.33783783783784,0
04/09/2021,TMP,25.9,8.9,16.871673003802282,0
04/09/2021,WDR,360.0,1.0,183.73558648111333,0
04/09/2021,WSP,5.7,0.2,1.8912524850894632,0
04/09/2022,PBa,,,,0
04/09/2022,RH,100.0,33.0,64.54826958105646,0
04/09/2022,TMP,24.9,8.6,17.044444444444444,0
04/09/2022,WDR,360.0,0.0,201.1258064516129,0
04/09/2022,WSP,7.5,0.0,2.573709677419355,0
04/09/2023,RH,96.0,24.0,64.9290465631929,0
04/09/2023,TMP,28.7,6.4,17.738580931263858,0
04/09/2023,WDR,359.0,0.0,149.75457875457874,0
04/09/2023,WSP,7.6,0.0,1.7311233885819521,0
04/09/2024,RH,99.0,27.0,68.13138686131387,0
04/09/2024,TMP,27.8,9.3,18.577319587628867,0
04/09/2024,WDR,360.0,0.0,153.02797202797203,0
04/09/2024,WSP,13.7,0.1,3.8913752913752915,0
04/10/2016,PBa,,,,0
04/10/2016,RH,99.0,23.0,63.29891304347826,0
04/10/2016,TMP,26.9,8.0,18.73949275362319,0
04/10/2016,WDR,360.0,1.0,174.86174242424244,0
04/10/2016,WSP,5.4,0.1,1.8261363636363637,0
04/10/2017,PBa,,,,0
04/10/2017,RH,96.0,39.0,72.02300884955753,0
04/10/2017,TMP,23.5,11.9,16.893900184842884,0
04/10/2017,WDR,360.0,0.0,196.81700554528652,0
04/10/2017,WSP,11.5,0.8,3.410720887245841,0
04/10/2018,PBa,,,,0
04/10/2018,RH,92.0,35.0,66.85324947589099,0
04/10/2018,TMP,24.0,9.2,16.593714285714288,0
04/10/2018,WDR,360.0,1.0,201.48516579406632,0
04/10/2018,WSP,6.6,0.0,2.332984293193717,0
04/10/2019,PBa,,,,0
04/10/2019,RH,93.0,27.0,63.26754385964912,0
04/10/2019,TMP,26.2,10.7,17.290000000000003,0
04/10/2019,WDR,359.0,0.0,177.51166666666666,0
04/10/2019,WSP,6.8,0.2,2.2173333333333334,0
04/10/2020,PBa,,,,0
04/10/2020,RH,90.0,11.0,49.64977973568282,0
04/10/2020,TMP,25.0,4.9,15.002928870292886,0
04/10/2020,WDR,360.0,0.0,197.3205574912892,0
04/10/2020,WSP,8.8,0.3,3.1865853658536585,0
04/10/2021,PBa,,,,0
04/10/2021,RH,100.0,34.0,66.83460076045627,0
04/10/2021,TMP,25.9,9.3,17.174909090909093,0
04/10/2021,WDR,360.0,0.0,228.86692015209127,0
04/10/2021,WSP,7.3,0.0,2.42851711026616,0
04/10/2022,PBa,,,,0
04/10/2022,RH,100.0,27.0,64.66982922201139,0
04/10/2022,TMP,25.5,4.1,15.406958250497018,0
04/10/2022,WDR,360.0,0.0,170.84430176565007,0
04/10/2022,WSP,6.7,0.0,1.8131621187800961,0
04/10/2023,RH,100.0,26.0,69.50934579439253,0
04/10/2023,TMP,29.5,6.9,17.820544554455445,0
04/10/2023,WDR,360.0,1.0,158.11259541984734,0
04/10/2023,WSP,6.3,0.0,1.5734732824427482,0
04/10/2024,RH,100.0,36.0,65.97542997542998,0
04/10/2024,TMP,22.4,7.1,15.883650190114068,0
04/10/2024,WDR,360.0,1.0,216.04615384615386,0
04/10/2024,WSP,7.7,0.1,3.9812820512820513,0
04/11/2016,PBa,,,,0
04/11/2016,RH,99.0,33.0,68.07420494699646,0
04/11/2016,TMP,22.4,7.9,15.260600706713781,0
04/11/2016,WDR,360.0,1.0,225.5864406779661,0
04/11/2016,WSP,9.6,0.2,3.2054237288135594,0
04/11/2017,PBa,,,,0
04/11/2017,RH,94.0,6.0,39.50930626057529,0
04/11/2017,TMP,25.6,1.0,16.465961199294533,0
04/11/2017,WDR,360.0,1.0,204.8641975308642,0
04/11/2017,WSP,5.0,0.2,1.9881834215167549,0
04/11/2018,PBa,,,,0
04/11/2018,RH,100.0,56.0,80.4280303030303,0
04/11/2018,TMP,18.1,9.5,13.814087301587302,0
04/11/2018,WDR,360.0,1.0,180.78333333333333,0
04/11/2018,WSP,4.2,0.0,1.3351666666666666,0
04/11/2019,PBa,,,,0
04/11/2019,RH,99.0,31.0,66.7159090909091,0
04/11/2019,TMP,25.9,4.5,16.319965277777776,0
04/11/2019,WDR,360.0,0.0,170.53086419753086,0
04/11/2019,WSP,5.5,0.0,1.6151234567901234,0
04/11/2020,PBa,,,,0
04/11/2020,RH,97.0,15.0,55.07554671968191,0
04/11/2020,TMP,25.4,-0.1,12.701328273244782,0
04/11/2020,WDR,360.0,0.0,211.97752808988764,0
04/11/2020,WSP,7.0,0.1,2.2855537720706263,0
04/11/2021,PBa,,,,0
04/11/2021,RH,100.0,15.0,42.958333333333336,0
04/11/2021,TMP,25.4,1.5,14.922,0
04/11/2021,WDR,360.0,0.0,185.79528985507247,0
04/11/2021,WSP,6.2,0.1,1.9820652173913043,0
04/11/2022,PBa,,,,0
04/11/2022,RH,100.0,26.0,59.054655870445345,0
04/11/2022,TMP,25.9,6.1,17.0331983805668,0
04/11/2022,WDR,360.0,0.0,210.181660899654,0
04/11/2022,WSP,6.3,0.0,1.6908304498269895,0
04/11/2023,RH,100.0,17.0,49.04618473895582,0
04/11/2023,TMP,25.1,1.4,14.980985915492957,0
04/11/2023,WDR,360.0,0.0,220.97892720306513,0
04/11/2023,WSP,5.7,0.1,2.021647509578544,0
04/11/2024,RH,100.0,25.0,65.09756097560975,0
04/11/2024,TMP,26.5,4.8,17.118153846153845,0
04/11/2024,WDR,356.0,0.0,162.7155172413793,0
04/11/2024,WSP,13.4,0.1,3.909913793103448,0
04/12/2016,PBa,,,,0
04/12/2016,RH,97.0,20.0,54.33671742808799,0
04/12/2016,TMP,24.7,6.0,16.25780445969125,0
04/12/2016,WDR,358.0,1.0,178.9527027027027,0
04/12/2016,WSP,8.3,0.2,2.7282094594594595,0
04/12/2017,PBa,,,,0
04/12/2017,RH,96.0,14.0,51.16313213703099,0
04/12/2017,TMP,27.7,0.6,14.632767402376912,0
04/12/2017,WDR,360.0,0.0,174.07640067911714,0
04/12/2017,WSP,6.3,0.0,1.4071307300509337,0
04/12/2018,PBa,,,,0
04/12/2018,RH,98.0,26.0,62.85,0
04/12/2018,TMP,25.3,5.1,15.14675572519084,0
04/12/2018,WDR,360.0,0.0,162.34031413612564,0
04/12/2018,WSP,5.9,0.0,1.6167539267015707,0
04/12/2019,PBa,,,,0
04/12/2019,RH,94.0,17.0,44.81739130434783,0
04/12/2019,TMP,25.5,0.3,15.430383973288814,0
04/12/2019,WDR,360.0,0.0,187.54545454545453,0
04/12/2019,WSP,5.9,0.0,1.6786885245901642,0
04/12/2020,PBa,,,,0
04/12/2020,RH,90.0,24.0,49.56875,0
04/12/2020,TMP,24.6,3.0,14.669444444444444,0
04/12/2020,WDR,358.0,0.0,171.55833333333334,0
04/12/2020,WSP,9.3,0.3,2.485666666666667,0
04/12/2021,PBa,,,,0
04/12/2021,RH,98.0,13.0,44.308712121212125,0
04/12/2021,TMP,26.7,-1.0,14.004347826086956,0
04/12/2021,WDR,360.0,0.0,212.40530303030303,0
04/12/2021,WSP,7.4,0.0,1.7410984848484847,0
04/12/2022,PBa,,,,0
04/12/2022,RH,100.0,12.0,52.40942028985507,0
04/12/2022,TMP,24.3,0.6,13.41322463768116,0
04/12/2022,WDR,360.0,1.0,232.36666666666667,0
04/12/2022,WSP,5.0,0.0,1.9293333333333331,0
04/12/2023,RH,100.0,36.0,69.25469728601253,0
04/12/2023,TMP,22.3,5.4,14.458236658932714,0
04/12/2023,WDR,360.0,0.0,201.34325396825398,0
04/12/2023,WSP,5.9,0.0,1.8888888888888888,0
04/12/2024,RH,100.0,20.0,56.7390350877193,0
04/12/2024,TMP,23.7,-0.2,13.964705882352941,0
04/12/2024,WDR,359.0,2.0,177.84429824561403,0
04/12/2024,WSP,12.5,0.1,3.202412280701754,0
05/01/2016,PBa,,,,0
05/01/2016,RH,100.0,19.0,64.11111111111111,0
05/01/2016,TMP,23.3,2.9,13.659744990892532,0
05/01/2016,WDR,360.0,1.0,194.47826086956522,0
05/01/2016,WSP,7.1,0.2,1.9586956521739132,0
05/01/2017,PBa,,,,0
05/01/2017,RH,92.0,4.0,39.428318584070794,0
05/01/2017,TMP,28.7,0.0,15.896991150442476,0
05/01/2017,WDR,359.0,0.0,163.1504424778761,0
05/01/2017,WSP,6.6,0.1,1.4803539823008849,0
05/01/2018,PBa,,,,0
05/01/2018,RH,95.0,24.0,52.35884353741496,0
05/01/2018,TMP,24.7,-0.1,14.802891156462586,0
05/01/2018,WDR,360.0,1.0,155.23299319727892,0
05/01/2018,WSP,6.4,0.0,1.689795918367347,0
05/01/2019,PBa,,,,0
05/01/2019,RH,93.0,24.0,48.64246823956443,0
05/01/2019,TMP,26.0,1.5,15.21895652173913,0
05/01/2019,WDR,360.0,1.0,176.25040128410916,0
05/01/2019,WSP,5.5,0.0,1.5728731942215088,0
05/01/2020,PBa,,,,0
05/01/2020,RH,91.0,4.0,39.755208333333336,0
05/01/2020,TMP,22.9,-3.1,11.299038461538462,0
05/01/2020,WDR,360.0,1.0,184.42857142857142,0
05/01/2020,WSP,4.1,0.0,1.5367559523809524,0
05/01/2021,PBa,,,,0
05/01/2021,RH,88.0,17.0,39.84233261339093,0
05/01/2021,TMP,25.5,-1.2,13.497260273972604,0
05/01/2021,WDR,360.0,1.0,163.17383177570093,0
05/01/2021,WSP,6.4,0.2,1.834018691588785,0
05/01/2022,PBa,,,,0
05/01/2022,RH,98.0,8.0,42.71713147410359,0
05/01/2022,TMP,28.7,3.0,15.664940239043824,0
05/01/2022,WDR,360.0,1.0,156.11809523809524,0
05/01/2022,WSP,5.3,0.0,1.4590476190476191,0
05/01/2023,RH,100.0,13.0,52.631239935587764,0
05/01/2023,TMP,24.2,-0.2,13.836429872495446,0
05/01/2023,WDR,360.0,1.0,200.3906510851419,0
05/01/2023,WSP,6.8,0.0,1.8946577629382306,0
